support,itemsets,length
0.013541572627967862,"frozenset({'mind', 'book'})",2
0.01661099575697391,"frozenset({'money', 'book'})",2
0.014895729890764648,"frozenset({'movie', 'book'})",2
0.06418705425656766,"frozenset({'much', 'book'})",2
0.04206915229755349,"frozenset({'must', 'book'})",2
0.025006770786313984,"frozenset({'need', 'book'})",2
0.03656224609551323,"frozenset({'book', 'never'})",2
0.044596912521440824,"frozenset({'new', 'book'})",2
0.023110950618398483,"frozenset({'next', 'book'})",2
0.01173602961090548,"frozenset({'nice', 'book'})",2
0.0137221269296741,"frozenset({'nothing', 'book'})",2
0.021215130450482983,"frozenset({'novel', 'book'})",2
0.01173602961090548,"frozenset({'often', 'book'})",2
0.027083145255935723,"frozenset({'old', 'book'})",2
0.13839487225783154,"frozenset({'one', 'book'})",2
0.014173512683939694,"frozenset({'others', 'book'})",2
0.017965153019770697,"frozenset({'page', 'book'})",2
0.022298456260720412,"frozenset({'pages', 'book'})",2
0.015979055701002075,"frozenset({'part', 'book'})",2
0.0411663807890223,"frozenset({'people', 'book'})",2
0.013361018326261622,"frozenset({'perfect', 'book'})",2
0.0137221269296741,"frozenset({'person', 'book'})",2
0.010381872348108693,"frozenset({'personal', 'book'})",2
0.012999909722849147,"frozenset({'book', 'pictures'})",2
0.011013812404080527,"frozenset({'place', 'book'})",2
0.01859709307574253,"frozenset({'plot', 'book'})",2
0.01471517558905841,"frozenset({'point', 'book'})",2
0.011374921007493004,"frozenset({'book', 'pretty'})",2
0.012006861063464836,"frozenset({'price', 'book'})",2
0.013451295477114742,"frozenset({'probably', 'book'})",2
0.010020763744696218,"frozenset({'provides', 'book'})",2
0.011374921007493004,"frozenset({'purchased', 'book'})",2
0.04558996118082513,"frozenset({'put', 'book'})",2
0.01579850139929584,"frozenset({'quite', 'book'})",2
0.2579218199873612,"frozenset({'read', 'book'})",2
0.024735939333754627,"frozenset({'reader', 'book'})",2
0.01263880111943667,"frozenset({'readers', 'book'})",2
0.09488128554662816,"frozenset({'book', 'reading'})",2
0.026451205199963888,"frozenset({'real', 'book'})",2
0.0766453010742981,"frozenset({'really', 'book'})",2
0.07131894917396407,"frozenset({'recommend', 'book'})",2
0.016881827209533268,"frozenset({'recommended', 'book'})",2
0.01272907827028979,"frozenset({'reference', 'book'})",2
0.012367969666877313,"frozenset({'review', 'book'})",2
0.018777647377448768,"frozenset({'right', 'book'})",2
0.012999909722849147,"frozenset({'said', 'book'})",2
0.026090096596551413,"frozenset({'say', 'book'})",2
0.016069332851855196,"frozenset({'book', 'school'})",2
0.013992958382233456,"frozenset({'book', 'second'})",2
0.03150672564773856,"frozenset({'see', 'book'})",2
0.031777557100297914,"frozenset({'series', 'book'})",2
0.012458246817730433,"frozenset({'several', 'book'})",2
0.01363184977882098,"frozenset({'book', 'short'})",2
0.01083325810237429,"frozenset({'shows', 'book'})",2
0.012999909722849147,"frozenset({'simple', 'book'})",2
0.01643044145526767,"frozenset({'since', 'book'})",2
0.010111040895549336,"frozenset({'small', 'book'})",2
0.013090186873702265,"frozenset({'someone', 'book'})",2
0.02166651620474858,"frozenset({'something', 'book'})",2
0.011555475309199242,"frozenset({'stars', 'book'})",2
0.015527669946736482,"frozenset({'book', 'start'})",2
0.015527669946736482,"frozenset({'started', 'book'})",2
0.03412476302247901,"frozenset({'still', 'book'})",2
0.023110950618398483,"frozenset({'book', 'stories'})",2
0.08413830459510697,"frozenset({'story', 'book'})",2
0.01670127290782703,"frozenset({'style', 'book'})",2
0.011916583912611719,"frozenset({'subject', 'book'})",2
0.013902681231380337,"frozenset({'sure', 'book'})",2
0.0194095874334206,"frozenset({'take', 'book'})",2
0.012187415365171076,"frozenset({'takes', 'book'})",2
0.010381872348108693,"frozenset({'tell', 'book'})",2
0.010291595197255575,"frozenset({'thats', 'book'})",2
0.015979055701002075,"frozenset({'book', 'thing'})",2
0.023652613523517198,"frozenset({'things', 'book'})",2
0.047214949896181274,"frozenset({'think', 'book'})",2
0.021395684752189222,"frozenset({'book', 'though'})",2
0.03412476302247901,"frozenset({'thought', 'book'})",2
0.07483975805723571,"frozenset({'time', 'book'})",2
0.027895639613613795,"frozenset({'book', 'times'})",2
0.011013812404080527,"frozenset({'together', 'book'})",2
0.011645752460052361,"frozenset({'took', 'book'})",2
0.017062381511239504,"frozenset({'true', 'book'})",2
0.015437392795883362,"frozenset({'truly', 'book'})",2
0.010111040895549336,"frozenset({'trying', 'book'})",2
0.023652613523517198,"frozenset({'two', 'book'})",2
0.028978965423851224,"frozenset({'understand', 'book'})",2
0.011284643856639884,"frozenset({'understanding', 'book'})",2
0.024013722126929673,"frozenset({'use', 'book'})",2
0.024555385032048387,"frozenset({'used', 'book'})",2
0.011465198158346122,"frozenset({'useful', 'book'})",2
0.011284643856639884,"frozenset({'book', 'using'})",2
0.0156179470975896,"frozenset({'wait', 'book'})",2
0.04134693509072854,"frozenset({'want', 'book'})",2
0.014173512683939694,"frozenset({'wanted', 'book'})",2
0.011374921007493004,"frozenset({'wasnt', 'book'})",2
0.0487496614606843,"frozenset({'way', 'book'})",2
0.0761939153200325,"frozenset({'book', 'well'})",2
0.016340164304414553,"frozenset({'whole', 'book'})",2
0.01254852396858355,"frozenset({'wish', 'book'})",2
0.019048478830008125,"frozenset({'book', 'without'})",2
0.03656224609551323,"frozenset({'wonderful', 'book'})",2
0.011194366705786765,"frozenset({'book', 'wont'})",2
0.015347115645030242,"frozenset({'words', 'book'})",2
0.03051367698835425,"frozenset({'work', 'book'})",2
0.01065270380066805,"frozenset({'works', 'book'})",2
0.028527579669585627,"frozenset({'book', 'world'})",2
0.02618037374740453,"frozenset({'worth', 'book'})",2
0.0928049110770064,"frozenset({'book', 'would'})",2
0.011374921007493004,"frozenset({'write', 'book'})",2
0.010381872348108693,"frozenset({'writer', 'book'})",2
0.03240949715626975,"frozenset({'writing', 'book'})",2
0.05615238783064006,"frozenset({'written', 'book'})",2
0.019138755980861243,"frozenset({'book', 'year'})",2
0.03945111492281304,"frozenset({'years', 'book'})",2
0.018235984472330054,"frozenset({'book', 'yet'})",2
0.010923535253227408,"frozenset({'youll', 'book'})",2
0.014173512683939694,"frozenset({'young', 'book'})",2
0.011916583912611719,"frozenset({'youre', 'book'})",2
0.016249887153561432,"frozenset({'characters', 'books'})",2
0.010111040895549336,"frozenset({'books', 'could'})",2
0.01173602961090548,"frozenset({'dont', 'books'})",2
0.011104089554933647,"frozenset({'books', 'enjoyed'})",2
0.011194366705786765,"frozenset({'books', 'even'})",2
0.014444344136499051,"frozenset({'books', 'ever'})",2
0.01074298095152117,"frozenset({'find', 'books'})",2
0.017784598718064457,"frozenset({'books', 'first'})",2
0.011916583912611719,"frozenset({'found', 'books'})",2
0.015076284192470885,"frozenset({'books', 'get'})",2
0.02428455357948903,"frozenset({'good', 'books'})",2
0.025909542294845173,"frozenset({'books', 'great'})",2
0.016791550058680146,"frozenset({'ive', 'books'})",2
0.011194366705786765,"frozenset({'books', 'life'})",2
0.02527760223887334,"frozenset({'books', 'like'})",2
0.019860973187686197,"frozenset({'books', 'love'})",2
0.016340164304414553,"frozenset({'books', 'many'})",2
0.014173512683939694,"frozenset({'much', 'books'})",2
0.0610273539767085,"frozenset({'books', 'one'})",2
0.011555475309199242,"frozenset({'books', 'put'})",2
0.07375643224699828,"frozenset({'books', 'read'})",2
0.025187325088020223,"frozenset({'books', 'reading'})",2
0.01832626162318317,"frozenset({'books', 'really'})",2
0.015347115645030242,"frozenset({'recommend', 'books'})",2
0.016249887153561432,"frozenset({'series', 'books'})",2
0.01670127290782703,"frozenset({'books', 'story'})",2
0.017152658662092625,"frozenset({'books', 'time'})",2
0.011013812404080527,"frozenset({'books', 'way'})",2
0.016249887153561432,"frozenset({'books', 'well'})",2
0.01769432156721134,"frozenset({'books', 'would'})",2
0.015527669946736482,"frozenset({'books', 'written'})",2
0.012277692516024194,"frozenset({'bought', 'read'})",2
0.010381872348108693,"frozenset({'buy', 'read'})",2
0.019138755980861243,"frozenset({'cant', 'read'})",2
0.012909632571996028,"frozenset({'wait', 'cant'})",2
0.011465198158346122,"frozenset({'character', 'read'})",2
0.011284643856639884,"frozenset({'characters', 'first'})",2
0.011555475309199242,"frozenset({'characters', 'good'})",2
0.014354066985645933,"frozenset({'characters', 'great'})",2
0.012367969666877313,"frozenset({'characters', 'like'})",2
0.010201318046402456,"frozenset({'characters', 'love'})",2
0.018958201679155007,"frozenset({'characters', 'one'})",2
0.03168727994944479,"frozenset({'characters', 'read'})",2
0.011826306761758599,"frozenset({'characters', 'reading'})",2
0.010201318046402456,"frozenset({'characters', 'really'})",2
0.02238873341157353,"frozenset({'characters', 'story'})",2
0.011104089554933647,"frozenset({'characters', 'well'})",2
0.01074298095152117,"frozenset({'come', 'read'})",2
0.01074298095152117,"frozenset({'good', 'could'})",2
0.011194366705786765,"frozenset({'like', 'could'})",2
0.015527669946736482,"frozenset({'one', 'could'})",2
0.010381872348108693,"frozenset({'put', 'could'})",2
0.023742890674370316,"frozenset({'read', 'could'})",2
0.010020763744696218,"frozenset({'could', 'would'})",2
0.014805452739911528,"frozenset({'couldnt', 'put'})",2
0.015166561343324005,"frozenset({'couldnt', 'read'})",2
0.010562426649814933,"frozenset({'day', 'read'})",2
0.010381872348108693,"frozenset({'read', 'definitely'})",2
0.010020763744696218,"frozenset({'didnt', 'like'})",2
0.014805452739911528,"frozenset({'didnt', 'read'})",2
0.010111040895549336,"frozenset({'different', 'read'})",2
0.011916583912611719,"frozenset({'good', 'dont'})",2
0.01254852396858355,"frozenset({'dont', 'know'})",2
0.014805452739911528,"frozenset({'dont', 'like'})",2
0.01471517558905841,"frozenset({'dont', 'one'})",2
0.026722036652523245,"frozenset({'dont', 'read'})",2
0.011013812404080527,"frozenset({'easy', 'great'})",2
0.02545815654057958,"frozenset({'easy', 'read'})",2
0.015437392795883362,"frozenset({'end', 'read'})",2
0.01254852396858355,"frozenset({'enjoy', 'read'})",2
0.012277692516024194,"frozenset({'one', 'enjoyed'})",2
0.020763744696217386,"frozenset({'enjoyed', 'read'})",2
0.013090186873702265,"frozenset({'enjoyed', 'reading'})",2
0.012999909722849147,"frozenset({'enjoyed', 'really'})",2
0.011013812404080527,"frozenset({'story', 'enjoyed'})",2
0.010562426649814933,"frozenset({'even', 'great'})",2
0.011465198158346122,"frozenset({'like', 'even'})",2
0.014986007041617767,"frozenset({'one', 'even'})",2
0.02446510788119527,"frozenset({'read', 'even'})",2
0.010111040895549336,"frozenset({'even', 'though'})",2
0.01065270380066805,"frozenset({'even', 'would'})",2
0.011374921007493004,"frozenset({'ive', 'ever'})",2
0.022749842014986008,"frozenset({'ever', 'one'})",2
0.031867834251151035,"frozenset({'ever', 'read'})",2
0.01670127290782703,"frozenset({'every', 'one'})",2
0.02238873341157353,"frozenset({'every', 'read'})",2
0.01272907827028979,"frozenset({'everyone', 'read'})",2
0.01083325810237429,"frozenset({'one', 'excellent'})",2
0.016159610002708314,"frozenset({'read', 'excellent'})",2
0.011555475309199242,"frozenset({'far', 'read'})",2
0.0137221269296741,"frozenset({'one', 'favorite'})",2
0.014263789834792814,"frozenset({'favorite', 'read'})",2
0.01083325810237429,"frozenset({'feel', 'read'})",2
0.013270741175408505,"frozenset({'find', 'one'})",2
0.01959014173512684,"frozenset({'find', 'read'})",2
0.013180464024555385,"frozenset({'good', 'first'})",2
0.015437392795883362,"frozenset({'first', 'great'})",2
0.01263880111943667,"frozenset({'first', 'like'})",2
0.022208179109867294,"frozenset({'one', 'first'})",2
0.04369414101290963,"frozenset({'first', 'read'})",2
0.018235984472330054,"frozenset({'first', 'reading'})",2
0.010381872348108693,"frozenset({'first', 'really'})",2
0.015437392795883362,"frozenset({'story', 'first'})",2
0.01769432156721134,"frozenset({'time', 'first'})",2
0.01065270380066805,"frozenset({'first', 'well'})",2
0.012999909722849147,"frozenset({'first', 'would'})",2
0.010472149498961813,"frozenset({'found', 'great'})",2
0.012277692516024194,"frozenset({'found', 'one'})",2
0.023652613523517198,"frozenset({'found', 'read'})",2
0.014895729890764648,"frozenset({'read', 'fun'})",2
0.014173512683939694,"frozenset({'good', 'get'})",2
0.013541572627967862,"frozenset({'great', 'get'})",2
0.014805452739911528,"frozenset({'like', 'get'})",2
0.020041527489392436,"frozenset({'one', 'get'})",2
0.032590051457975985,"frozenset({'read', 'get'})",2
0.010472149498961813,"frozenset({'reading', 'get'})",2
0.010020763744696218,"frozenset({'really', 'get'})",2
0.01173602961090548,"frozenset({'story', 'get'})",2
0.01173602961090548,"frozenset({'time', 'get'})",2
0.01173602961090548,"frozenset({'would', 'get'})",2
0.014444344136499051,"frozenset({'give', 'read'})",2
0.013361018326261622,"frozenset({'going', 'read'})",2
0.02347205922181096,"frozenset({'good', 'great'})",2
0.010111040895549336,"frozenset({'good', 'interesting'})",2
0.011465198158346122,"frozenset({'good', 'know'})",2
0.026090096596551413,"frozenset({'good', 'like'})",2
0.011374921007493004,"frozenset({'good', 'little'})",2
0.011104089554933647,"frozenset({'good', 'love'})",2
0.01254852396858355,"frozenset({'good', 'many'})",2
0.015256838494177125,"frozenset({'good', 'much'})",2
0.028978965423851224,"frozenset({'good', 'one'})",2
0.057145436490024376,"frozenset({'good', 'read'})",2
0.019860973187686197,"frozenset({'good', 'reading'})",2
0.021034576148776744,"frozenset({'good', 'really'})",2
0.011826306761758599,"frozenset({'recommend', 'good'})",2
0.020222081791098672,"frozenset({'good', 'story'})",2
0.013992958382233456,"frozenset({'good', 'think'})",2
0.015708224248442718,"frozenset({'good', 'time'})",2
0.016791550058680146,"frozenset({'good', 'well'})",2
0.021124853299629865,"frozenset({'good', 'would'})",2
0.012006861063464836,"frozenset({'good', 'written'})",2
0.013812404080527219,"frozenset({'read', 'got'})",2
0.014805452739911528,"frozenset({'great', 'life'})",2
0.0232012277692516,"frozenset({'like', 'great'})",2
0.010562426649814933,"frozenset({'little', 'great'})",2
0.020131804640245554,"frozenset({'love', 'great'})",2
0.010020763744696218,"frozenset({'loved', 'great'})",2
0.011013812404080527,"frozenset({'make', 'great'})",2
0.013180464024555385,"frozenset({'many', 'great'})",2
0.013180464024555385,"frozenset({'much', 'great'})",2
0.010923535253227408,"frozenset({'new', 'great'})",2
0.034937257380157086,"frozenset({'one', 'great'})",2
0.012097138214317956,"frozenset({'put', 'great'})",2
0.06572176582107069,"frozenset({'read', 'great'})",2
0.02058319039451115,"frozenset({'great', 'reading'})",2
0.020854021847070508,"frozenset({'really', 'great'})",2
0.017784598718064457,"frozenset({'recommend', 'great'})",2
0.010201318046402456,"frozenset({'series', 'great'})",2
0.024735939333754627,"frozenset({'story', 'great'})",2
0.011555475309199242,"frozenset({'think', 'great'})",2
0.01787487586891758,"frozenset({'time', 'great'})",2
0.01272907827028979,"frozenset({'way', 'great'})",2
0.018777647377448768,"frozenset({'well', 'great'})",2
0.010472149498961813,"frozenset({'wonderful', 'great'})",2
0.021124853299629865,"frozenset({'great', 'would'})",2
0.011013812404080527,"frozenset({'written', 'great'})",2
0.012367969666877313,"frozenset({'hard', 'read'})",2
0.011284643856639884,"frozenset({'highly', 'one'})",2
0.017423490114651982,"frozenset({'highly', 'read'})",2
0.03033312268664801,"frozenset({'recommend', 'highly'})",2
0.01065270380066805,"frozenset({'recommended', 'highly'})",2
0.014444344136499051,"frozenset({'history', 'read'})",2
0.010472149498961813,"frozenset({'however', 'read'})",2
0.010562426649814933,"frozenset({'read', 'information'})",2
0.010291595197255575,"frozenset({'one', 'interesting'})",2
0.02347205922181096,"frozenset({'read', 'interesting'})",2
0.01074298095152117,"frozenset({'story', 'interesting'})",2
0.01850681592488941,"frozenset({'ive', 'one'})",2
0.03430531732418525,"frozenset({'ive', 'read'})",2
0.012006861063464836,"frozenset({'read', 'keep'})",2
0.012097138214317956,"frozenset({'like', 'know'})",2
0.014444344136499051,"frozenset({'one', 'know'})",2
0.023833167825223437,"frozenset({'read', 'know'})",2
0.012187415365171076,"frozenset({'last', 'read'})",2
0.012909632571996028,"frozenset({'like', 'life'})",2
0.010923535253227408,"frozenset({'love', 'life'})",2
0.018867924528301886,"frozenset({'one', 'life'})",2
0.03240949715626975,"frozenset({'read', 'life'})",2
0.012367969666877313,"frozenset({'reading', 'life'})",2
0.014805452739911528,"frozenset({'story', 'life'})",2
0.010020763744696218,"frozenset({'well', 'life'})",2
0.010562426649814933,"frozenset({'would', 'life'})",2
0.015347115645030242,"frozenset({'love', 'like'})",2
0.011645752460052361,"frozenset({'like', 'many'})",2
0.015256838494177125,"frozenset({'much', 'like'})",2
0.0293400740272637,"frozenset({'one', 'like'})",2
0.011465198158346122,"frozenset({'people', 'like'})",2
0.04965243296921549,"frozenset({'like', 'read'})",2
0.021937347657307937,"frozenset({'like', 'reading'})",2
0.021937347657307937,"frozenset({'like', 'really'})",2
0.012277692516024194,"frozenset({'recommend', 'like'})",2
0.02058319039451115,"frozenset({'story', 'like'})",2
0.013361018326261622,"frozenset({'like', 'think'})",2
0.015347115645030242,"frozenset({'time', 'like'})",2
0.011465198158346122,"frozenset({'way', 'like'})",2
0.012277692516024194,"frozenset({'like', 'well'})",2
0.025187325088020223,"frozenset({'like', 'would'})",2
0.012006861063464836,"frozenset({'one', 'little'})",2
0.01859709307574253,"frozenset({'little', 'read'})",2
0.013451295477114742,"frozenset({'read', 'long'})",2
0.011194366705786765,"frozenset({'look', 'read'})",2
0.011104089554933647,"frozenset({'looking', 'read'})",2
0.013992958382233456,"frozenset({'read', 'lot'})",2
0.025638710842285816,"frozenset({'love', 'one'})",2
0.03827751196172249,"frozenset({'love', 'read'})",2
0.013992958382233456,"frozenset({'love', 'reading'})",2
0.020131804640245554,"frozenset({'love', 'story'})",2
0.01065270380066805,"frozenset({'time', 'love'})",2
0.012819355421142908,"frozenset({'love', 'would'})",2
0.01263880111943667,"frozenset({'loved', 'one'})",2
0.021034576148776744,"frozenset({'loved', 'read'})",2
0.010020763744696218,"frozenset({'made', 'one'})",2
0.01579850139929584,"frozenset({'made', 'read'})",2
0.011013812404080527,"frozenset({'make', 'one'})",2
0.016881827209533268,"frozenset({'make', 'read'})",2
0.016069332851855196,"frozenset({'makes', 'read'})",2
0.018145707321476936,"frozenset({'one', 'many'})",2
0.03358310011736029,"frozenset({'read', 'many'})",2
0.011013812404080527,"frozenset({'many', 'reading'})",2
0.01173602961090548,"frozenset({'story', 'many'})",2
0.011826306761758599,"frozenset({'many', 'well'})",2
0.010472149498961813,"frozenset({'many', 'would'})",2
0.01083325810237429,"frozenset({'years', 'many'})",2
0.019048478830008125,"frozenset({'much', 'one'})",2
0.031777557100297914,"frozenset({'much', 'read'})",2
0.013451295477114742,"frozenset({'much', 'reading'})",2
0.010923535253227408,"frozenset({'much', 'really'})",2
0.013451295477114742,"frozenset({'much', 'story'})",2
0.010381872348108693,"frozenset({'much', 'time'})",2
0.012819355421142908,"frozenset({'much', 'would'})",2
0.01263880111943667,"frozenset({'one', 'must'})",2
0.032499774307122864,"frozenset({'read', 'must'})",2
0.010111040895549336,"frozenset({'need', 'read'})",2
0.012367969666877313,"frozenset({'one', 'never'})",2
0.0232012277692516,"frozenset({'read', 'never'})",2
0.013812404080527219,"frozenset({'new', 'one'})",2
0.01868737022659565,"frozenset({'new', 'read'})",2
0.011374921007493004,"frozenset({'one', 'next'})",2
0.01363184977882098,"frozenset({'next', 'read'})",2
0.010923535253227408,"frozenset({'one', 'novel'})",2
0.019229033131714365,"frozenset({'novel', 'read'})",2
0.01074298095152117,"frozenset({'story', 'novel'})",2
0.014895729890764648,"frozenset({'old', 'read'})",2
0.012909632571996028,"frozenset({'old', 'year'})",2
0.011555475309199242,"frozenset({'people', 'one'})",2
0.016791550058680146,"frozenset({'put', 'one'})",2
0.08937437934458789,"frozenset({'one', 'read'})",2
0.029610905479823056,"frozenset({'one', 'reading'})",2
0.02238873341157353,"frozenset({'one', 'really'})",2
0.019860973187686197,"frozenset({'recommend', 'one'})",2
0.010020763744696218,"frozenset({'see', 'one'})",2
0.013361018326261622,"frozenset({'series', 'one'})",2
0.01173602961090548,"frozenset({'still', 'one'})",2
0.01074298095152117,"frozenset({'one', 'stories'})",2
0.030874785591766724,"frozenset({'one', 'story'})",2
0.016340164304414553,"frozenset({'one', 'think'})",2
0.02618037374740453,"frozenset({'time', 'one'})",2
0.010472149498961813,"frozenset({'one', 'two'})",2
0.012006861063464836,"frozenset({'one', 'want'})",2
0.01471517558905841,"frozenset({'way', 'one'})",2
0.022840119165839126,"frozenset({'one', 'well'})",2
0.01074298095152117,"frozenset({'wonderful', 'one'})",2
0.01083325810237429,"frozenset({'work', 'one'})",2
0.028888688272998102,"frozenset({'one', 'would'})",2
0.010381872348108693,"frozenset({'one', 'writing'})",2
0.018867924528301886,"frozenset({'one', 'written'})",2
0.013902681231380337,"frozenset({'years', 'one'})",2
0.01074298095152117,"frozenset({'page', 'read'})",2
0.010291595197255575,"frozenset({'pages', 'read'})",2
0.021847070506454815,"frozenset({'people', 'read'})",2
0.01254852396858355,"frozenset({'read', 'plot'})",2
0.028798411122144985,"frozenset({'put', 'read'})",2
0.011645752460052361,"frozenset({'put', 'reading'})",2
0.012367969666877313,"frozenset({'put', 'story'})",2
0.012367969666877313,"frozenset({'reader', 'read'})",2
0.0501940958743342,"frozenset({'read', 'reading'})",2
0.014986007041617767,"frozenset({'real', 'read'})",2
0.0411663807890223,"frozenset({'read', 'really'})",2
0.03358310011736029,"frozenset({'recommend', 'read'})",2
0.01579850139929584,"frozenset({'say', 'read'})",2
0.017062381511239504,"frozenset({'see', 'read'})",2
0.02148596190304234,"frozenset({'series', 'read'})",2
0.01263880111943667,"frozenset({'something', 'read'})",2
0.022027624808161055,"frozenset({'still', 'read'})",2
0.014354066985645933,"frozenset({'read', 'stories'})",2
0.056694050735758776,"frozenset({'story', 'read'})",2
0.011465198158346122,"frozenset({'things', 'read'})",2
0.024916493635460866,"frozenset({'think', 'read'})",2
0.012277692516024194,"frozenset({'read', 'though'})",2
0.017784598718064457,"frozenset({'thought', 'read'})",2
0.0426108152026722,"frozenset({'time', 'read'})",2
0.01977069603683308,"frozenset({'read', 'times'})",2
0.012819355421142908,"frozenset({'two', 'read'})",2
0.012909632571996028,"frozenset({'understand', 'read'})",2
0.011916583912611719,"frozenset({'wait', 'read'})",2
0.023110950618398483,"frozenset({'want', 'read'})",2
0.024826216484607744,"frozenset({'way', 'read'})",2
0.03574975173783516,"frozenset({'read', 'well'})",2
0.010201318046402456,"frozenset({'read', 'without'})",2
0.020222081791098672,"frozenset({'wonderful', 'read'})",2
0.015256838494177125,"frozenset({'work', 'read'})",2
0.014986007041617767,"frozenset({'read', 'world'})",2
0.012999909722849147,"frozenset({'worth', 'read'})",2
0.0445066353705877,"frozenset({'read', 'would'})",2
0.01733321296379886,"frozenset({'read', 'writing'})",2
0.02924979687641058,"frozenset({'written', 'read'})",2
0.010923535253227408,"frozenset({'read', 'year'})",2
0.023110950618398483,"frozenset({'years', 'read'})",2
0.011374921007493004,"frozenset({'read', 'yet'})",2
0.01579850139929584,"frozenset({'really', 'reading'})",2
0.014354066985645933,"frozenset({'recommend', 'reading'})",2
0.01977069603683308,"frozenset({'story', 'reading'})",2
0.01643044145526767,"frozenset({'time', 'reading'})",2
0.013902681231380337,"frozenset({'well', 'reading'})",2
0.010111040895549336,"frozenset({'worth', 'reading'})",2
0.019138755980861243,"frozenset({'would', 'reading'})",2
0.011013812404080527,"frozenset({'written', 'reading'})",2
0.010562426649814933,"frozenset({'recommend', 'really'})",2
0.018145707321476936,"frozenset({'story', 'really'})",2
0.010020763744696218,"frozenset({'think', 'really'})",2
0.011826306761758599,"frozenset({'time', 'really'})",2
0.014263789834792814,"frozenset({'really', 'would'})",2
0.011555475309199242,"frozenset({'recommend', 'story'})",2
0.011104089554933647,"frozenset({'recommend', 'well'})",2
0.03349282296650718,"frozenset({'recommend', 'would'})",2
0.015437392795883362,"frozenset({'time', 'story'})",2
0.01173602961090548,"frozenset({'way', 'story'})",2
0.017242935812945743,"frozenset({'story', 'well'})",2
0.011013812404080527,"frozenset({'wonderful', 'story'})",2
0.014534621287352171,"frozenset({'story', 'would'})",2
0.014986007041617767,"frozenset({'story', 'written'})",2
0.011916583912611719,"frozenset({'think', 'would'})",2
0.010111040895549336,"frozenset({'thought', 'would'})",2
0.012006861063464836,"frozenset({'time', 'well'})",2
0.012909632571996028,"frozenset({'time', 'would'})",2
0.014263789834792814,"frozenset({'well', 'would'})",2
0.0274442538593482,"frozenset({'written', 'well'})",2
0.01083325810237429,"frozenset({'ago', 'years', 'book'})",3
0.010472149498961813,"frozenset({'good', 'also', 'book'})",3
0.01363184977882098,"frozenset({'also', 'book', 'great'})",3
0.01173602961090548,"frozenset({'also', 'one', 'book'})",3
0.020131804640245554,"frozenset({'also', 'read', 'book'})",3
0.01074298095152117,"frozenset({'read', 'book', 'another'})",3
0.011013812404080527,"frozenset({'great', 'book', 'anyone'})",3
0.019951250338539315,"frozenset({'read', 'book', 'anyone'})",3
0.018145707321476936,"frozenset({'recommend', 'book', 'anyone'})",3
0.015166561343324005,"frozenset({'would', 'book', 'anyone'})",3
0.011916583912611719,"frozenset({'recommend', 'would', 'anyone'})",3
0.011465198158346122,"frozenset({'author', 'one', 'book'})",3
0.019048478830008125,"frozenset({'author', 'read', 'book'})",3
0.010111040895549336,"frozenset({'back', 'read', 'book'})",3
0.016249887153561432,"frozenset({'books', 'best', 'book'})",3
0.015527669946736482,"frozenset({'ever', 'best', 'book'})",3
0.010472149498961813,"frozenset({'ive', 'best', 'book'})",3
0.022840119165839126,"frozenset({'one', 'best', 'book'})",3
0.0293400740272637,"frozenset({'best', 'read', 'book'})",3
0.016881827209533268,"frozenset({'books', 'one', 'best'})",3
0.015888778550148957,"frozenset({'books', 'best', 'read'})",3
0.01074298095152117,"frozenset({'ever', 'one', 'best'})",3
0.015166561343324005,"frozenset({'ever', 'best', 'read'})",3
0.011555475309199242,"frozenset({'ive', 'best', 'read'})",3
0.019680418885979958,"frozenset({'one', 'best', 'read'})",3
0.010111040895549336,"frozenset({'better', 'one', 'book'})",3
0.015979055701002075,"frozenset({'better', 'read', 'book'})",3
0.011374921007493004,"frozenset({'characters', 'books', 'book'})",3
0.010923535253227408,"frozenset({'books', 'ever', 'book'})",3
0.013902681231380337,"frozenset({'books', 'first', 'book'})",3
0.011555475309199242,"frozenset({'books', 'book', 'get'})",3
0.018055430170623814,"frozenset({'good', 'books', 'book'})",3
0.01832626162318317,"frozenset({'books', 'book', 'great'})",3
0.011374921007493004,"frozenset({'ive', 'books', 'book'})",3
0.01787487586891758,"frozenset({'books', 'like', 'book'})",3
0.01263880111943667,"frozenset({'books', 'love', 'book'})",3
0.011826306761758599,"frozenset({'books', 'many', 'book'})",3
0.01065270380066805,"frozenset({'much', 'books', 'book'})",3
0.03990250067707863,"frozenset({'books', 'one', 'book'})",3
0.05091631308115916,"frozenset({'books', 'read', 'book'})",3
0.01760404441635822,"frozenset({'books', 'book', 'reading'})",3
0.013541572627967862,"frozenset({'books', 'really', 'book'})",3
0.01173602961090548,"frozenset({'recommend', 'books', 'book'})",3
0.010291595197255575,"frozenset({'books', 'story', 'book'})",3
0.011645752460052361,"frozenset({'books', 'time', 'book'})",3
0.011104089554933647,"frozenset({'books', 'book', 'well'})",3
0.012999909722849147,"frozenset({'books', 'book', 'would'})",3
0.01074298095152117,"frozenset({'books', 'written', 'book'})",3
0.01074298095152117,"frozenset({'bought', 'read', 'book'})",3
0.014534621287352171,"frozenset({'cant', 'read', 'book'})",3
0.010291595197255575,"frozenset({'characters', 'book', 'great'})",3
0.01254852396858355,"frozenset({'characters', 'one', 'book'})",3
0.022840119165839126,"frozenset({'characters', 'read', 'book'})",3
0.014534621287352171,"frozenset({'characters', 'story', 'book'})",3
